year,country_trans,bgs_commodity_trans,Mass of Pb,concat_figure_notes_text,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
2007,Peru,"lead, mine",329154,,,,,,,,,,,,,
2007,South Africa,"lead, mine",41857,,,,,,,,,,,,,
2007,United Kingdom,"lead, refined",263391,,,,,,,,,,,,,
2007,India,"lead, refined",239000,,,,,,,,,,,,,
2007,Taiwan,"lead, refined",36000,,,,,,,,,,,,,
2007,Guatemala,"lead, refined",8000,,,,,,,,,,,,,
2007,Indonesia,"lead, refined",18000,Estimates.,,,,,,,,,,,,
2007,Guatemala,"lead, mine",165,,,,,,,,,,,,,
2007,Iran,"lead, mine",31864,Years ended 20 March following that stated.,,,,,,,,,,,,
2007,Pakistan,"lead, refined",0,Years ended 30 June of that stated.,,,,,,,,,,,,
2007,Turkey,"lead, mine",20800,,,,,,,,,,,,,
2007,Argentina,"lead, refined",60600,,,,,,,,,,,,,
2007,USA,"lead, mine",444300,,,,,,,,,,,,,
2007,Algeria,"lead, refined",6000,,,,,,,,,,,,,
2007,Serbia,"lead, refined",1300,,,,,,,,,,,,,
2007,Sweden,"lead, refined",69730,,,,,,,,,,,,,
2007,Philippines,"lead, refined",34000,Estimates.,,,,,,,,,,,,
2007,Russia,"lead, refined",103000,,,,,,,,,,,,,
2007,Turkey,"lead, refined",6000,Estimates.,,,,,,,,,,,,
2007,Romania,"lead, mine",784,,,,,,,,,,,,,
2007,Spain,"lead, mine",0,,,,,,,,,,,,,
2007,Saudi Arabia,"lead, mine",123,,,,,,,,,,,,,
2007,United Arab Emirates,"lead, refined",2000,Estimates.,,,,,,,,,,,,
2007,Pakistan,"lead, mine",0,,,,,,,,,,,,,
2007,Thailand,"lead, refined",73159,,,,,,,,,,,,,
2007,Italy,"lead, mine",3000,,,,,,,,,,,,,
2007,Nigeria,"lead, refined",8000,,,,,,,,,,,,,
2007,"Ireland, Republic of","lead, mine",56800,,,,,,,,,,,,,
2007,Ukraine,"lead, refined",62100,,,,,,,,,,,,,
2007,Kazakhstan,"lead, mine",40200,,,,,,,,,,,,,
2007,Serbia,"lead, mine",1600,,,,,,,,,,,,,
2007,Bolivia,"lead, mine",22798,,,,,,,,,,,,,
2007,Romania,"lead, refined",39369,,,,,,,,,,,,,
2007,China,"lead, refined",2788300,,,,,,,,,,,,,
2007,India,"lead, mine",77717,Years ended 31 March following that stated.,,,,,,,,,,,,
2007,Honduras,"lead, refined",0,,,,,,,,,,,,,
2007,Australia,"lead, refined",239000,,,,,,,,,,,,,
2007,"Ireland, Republic of","lead, refined",22500,,,,,,,,,,,,,
2007,Netherlands,"lead, refined",26000,,,,,,,,,,,,,
2007,Poland,"lead, refined",104200,,,,,,,,,,,,,
2007,Zambia,"lead, refined",500,,,,,,,,,,,,,
2007,Chile,"lead, mine",1305,,,,,,,,,,,,,
2007,Bosnia & Herzegovina,"lead, mine",2548,,,,,,,,,,,,,
2007,Estonia,"lead, refined",10000,,,,,,,,,,,,,
2007,Nigeria,"lead, mine",9800,,,,,,,,,,,,,
2007,Bulgaria,"lead, mine",17768,Metal content of ore.,,,,,,,,,,,,
2007,"Korea, Dem. P.R. of","lead, mine",35000,Estimates.,,,,,,,,,,,,
2007,Kosovo,"lead, mine",0,Metal content of ore.,,,,,,,,,,,,
2007,Peru,"lead, refined",116774,,,,,,,,,,,,,
2007,Spain,"lead, refined",128000,,,,,,,,,,,,,
2007,Malaysia,"lead, refined",17000,,,,,,,,,,,,,
2007,Venezuela,"lead, refined",36000,Estimates.,,,,,,,,,,,,
2007,Czech Republic,"lead, refined",34000,,,,,,,,,,,,,
2007,Kosovo,"lead, refined",0,,,,,,,,,,,,,
2007,United Kingdom,"lead, mine",300,Estimates.|By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.|BGS estimates.,,,,,,,,,,,,
2007,Greece,"lead, mine",13400,,,,,,,,,,,,,
2007,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2007,Australia,"lead, mine",640648,,,,,,,,,,,,,
2007,Argentina,"lead, mine",17045,,,,,,,,,,,,,
2007,Switzerland,"lead, refined",9000,Estimates.,,,,,,,,,,,,
2007,Tajikistan,"lead, mine",0,,,,,,,,,,,,,
2007,Korea (Rep. of),"lead, mine",12,,,,,,,,,,,,,
2007,Vietnam,"lead, mine",4400,Estimates.,,,,,,,,,,,,
2007,Portugal,"lead, refined",5000,,,,,,,,,,,,,
2007,Honduras,"lead, mine",10215,,,,,,,,,,,,,
2007,Sweden,"lead, mine",63224,,,,,,,,,,,,,
2007,USA,"lead, refined",1303000,Excluding lead content of primary antimonial lead.,,,,,,,,,,,,
2007,Iran,"lead, refined",78000,,,,,,,,,,,,,
2007,Russia,"lead, mine",48000,,,,,,,,,,,,,
2007,South Africa,"lead, refined",59000,,,,,,,,,,,,,
2007,Canada,"lead, refined",236688,,,,,,,,,,,,,
2007,Japan,"lead, refined",276286,,,,,,,,,,,,,
2007,Laos,"lead, mine",222,,,,,,,,,,,,,
2007,New Zealand,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2007,Bulgaria,"lead, refined",87000,,,,,,,,,,,,,
2007,Korea (Rep. of),"lead, refined",260000,,,,,,,,,,,,,
2007,El Salvador,"lead, refined",10000,,,,,,,,,,,,,
2007,Mexico,"lead, mine",137133,,,,,,,,,,,,,
2007,Namibia,"lead, mine",10543,,,,,,,,,,,,,
2007,Kenya,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2007,France,"lead, refined",88000,Estimates.,,,,,,,,,,,,
2007,North Macedonia,"lead, mine",36039,,,,,,,,,,,,,
2007,Myanmar,"lead, mine",1000,Estimates.,,,,,,,,,,,,
2007,Mexico,"lead, refined",255500,,,,,,,,,,,,,
2007,Canada,"lead, mine",75135,,,,,,,,,,,,,
2007,Costa Rica,"lead, refined",0,,,,,,,,,,,,,
2007,Kazakhstan,"lead, refined",117641,,,,,,,,,,,,,
2007,Brazil,"lead, mine",15522,,,,,,,,,,,,,
2007,Austria,"lead, refined",28500,,,,,,,,,,,,,
2007,Colombia,"lead, refined",10000,,,,,,,,,,,,,
2007,Morocco,"lead, mine",42240,,,,,,,,,,,,,
2007,Myanmar,"lead, refined",200,Estimates.,,,,,,,,,,,,
2007,Germany,"lead, refined",355000,,,,,,,,,,,,,
2007,Belgium,"lead, refined",117000,,,,,,,,,,,,,
2007,Israel,"lead, refined",25000,,,,,,,,,,,,,
2007,Italy,"lead, refined",211800,,,,,,,,,,,,,
2007,Greece,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2007,Morocco,"lead, refined",45000,,,,,,,,,,,,,
2007,China,"lead, mine",1402000,,,,,,,,,,,,,
2007,Brazil,"lead, refined",142450,,,,,,,,,,,,,
2008,El Salvador,"lead, refined",11000,,,,,,,,,,,,,
2008,France,"lead, refined",82100,,,,,,,,,,,,,
2008,Italy,"lead, refined",199900,,,,,,,,,,,,,
2008,Morocco,"lead, mine",33477,,,,,,,,,,,,,
2008,Morocco,"lead, refined",37400,,,,,,,,,,,,,
2008,Bulgaria,"lead, refined",110000,,,,,,,,,,,,,
2008,Israel,"lead, refined",27000,,,,,,,,,,,,,
2008,Namibia,"lead, mine",14062,,,,,,,,,,,,,
2008,Kenya,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2008,Brazil,"lead, mine",15000,,,,,,,,,,,,,
2008,Kazakhstan,"lead, refined",105766,,,,,,,,,,,,,
2008,Germany,"lead, refined",415100,,,,,,,,,,,,,
2008,Costa Rica,"lead, refined",0,,,,,,,,,,,,,
2008,Canada,"lead, mine",99810,,,,,,,,,,,,,
2008,North Macedonia,"lead, mine",49877,,,,,,,,,,,,,
2008,Belgium,"lead, refined",104000,,,,,,,,,,,,,
2008,Brazil,"lead, refined",95704,,,,,,,,,,,,,
2008,Austria,"lead, refined",26900,,,,,,,,,,,,,
2008,Laos,"lead, mine",710,,,,,,,,,,,,,
2008,Colombia,"lead, refined",10000,,,,,,,,,,,,,
2008,Greece,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2008,Korea (Rep. of),"lead, refined",268000,,,,,,,,,,,,,
2008,Myanmar,"lead, refined",200,Estimates.,,,,,,,,,,,,
2008,Mexico,"lead, refined",256400,,,,,,,,,,,,,
2008,New Zealand,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2008,Mexico,"lead, mine",141173,,,,,,,,,,,,,
2008,China,"lead, mine",1402700,,,,,,,,,,,,,
2008,Myanmar,"lead, mine",1000,Estimates.,,,,,,,,,,,,
2008,Philippines,"lead, refined",34000,Estimates.,,,,,,,,,,,,
2008,South Africa,"lead, mine",46440,,,,,,,,,,,,,
2008,Pakistan,"lead, refined",0,Years ended 30 June of that stated.,,,,,,,,,,,,
2008,Spain,"lead, mine",0,,,,,,,,,,,,,
2008,India,"lead, refined",294000,,,,,,,,,,,,,
2008,Peru,"lead, mine",345109,,,,,,,,,,,,,
2008,Romania,"lead, mine",0,,,,,,,,,,,,,
2008,Sweden,"lead, refined",56812,,,,,,,,,,,,,
2008,United Arab Emirates,"lead, refined",2000,Estimates.,,,,,,,,,,,,
2008,Turkey,"lead, refined",6000,Estimates.,,,,,,,,,,,,
2008,Pakistan,"lead, mine",0,,,,,,,,,,,,,
2008,Iran,"lead, mine",26905,Years ended 20 March following that stated.,,,,,,,,,,,,
2008,Russia,"lead, refined",112000,,,,,,,,,,,,,
2008,Guatemala,"lead, mine",0,,,,,,,,,,,,,
2008,Argentina,"lead, refined",62500,,,,,,,,,,,,,
2008,Indonesia,"lead, refined",42000,Break in series.|Estimates.,,,,,,,,,,,,
2008,Saudi Arabia,"lead, mine",347,,,,,,,,,,,,,
2008,Guatemala,"lead, refined",10000,,,,,,,,,,,,,
2008,Algeria,"lead, refined",6000,,,,,,,,,,,,,
2008,United Kingdom,"lead, refined",283000,,,,,,,,,,,,,
2008,Poland,"lead, mine",67070,,,,,,,,,,,,,
2008,Saudi Arabia,"lead, refined",38000,,,,,,,,,,,,,
2008,Turkey,"lead, mine",31800,,,,,,,,,,,,,
2008,Slovenia,"lead, refined",15000,,,,,,,,,,,,,
2008,Taiwan,"lead, refined",38000,,,,,,,,,,,,,
2008,USA,"lead, mine",410100,,,,,,,,,,,,,
2008,Czech Republic,"lead, refined",36000,,,,,,,,,,,,,
2008,Korea (Rep. of),"lead, mine",225,,,,,,,,,,,,,
2008,Portugal,"lead, refined",5000,,,,,,,,,,,,,
2008,Ukraine,"lead, refined",54700,,,,,,,,,,,,,
2008,Nigeria,"lead, refined",8000,,,,,,,,,,,,,
2008,Peru,"lead, refined",114259,,,,,,,,,,,,,
2008,Poland,"lead, refined",108300,,,,,,,,,,,,,
2008,Kosovo,"lead, mine",0,,,,,,,,,,,,,
2008,Russia,"lead, mine",60000,,,,,,,,,,,,,
2008,Australia,"lead, mine",649824,,,,,,,,,,,,,
2008,"Ireland, Republic of","lead, mine",50200,,,,,,,,,,,,,
2008,Bosnia & Herzegovina,"lead, refined",46,,,,,,,,,,,,,
2008,Portugal,"lead, mine",0,,,,,,,,,,,,,
2008,Kazakhstan,"lead, mine",38800,,,,,,,,,,,,,
2008,Venezuela,"lead, refined",37000,Estimates.,,,,,,,,,,,,
2008,Estonia,"lead, refined",10000,,,,,,,,,,,,,
2008,India,"lead, mine",82053,Years ended 31 March following that stated.,,,,,,,,,,,,
2008,Serbia,"lead, mine",1600,,,,,,,,,,,,,
2008,Tajikistan,"lead, mine",0,,,,,,,,,,,,,
2008,Bolivia,"lead, mine",81602,,,,,,,,,,,,,
2008,Thailand,"lead, refined",73303,,,,,,,,,,,,,
2008,Burkina Faso,"lead, refined",,,,,,,,,,,,,,
2008,Romania,"lead, refined",39596,,,,,,,,,,,,,
2008,Canada,"lead, refined",259074,,,,,,,,,,,,,
2008,Netherlands,"lead, refined",27000,,,,,,,,,,,,,
2008,United Kingdom,"lead, mine",300,Estimates.|By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.|BGS estimates.,,,,,,,,,,,,
2008,Chile,"lead, mine",3985,,,,,,,,,,,,,
2008,China,"lead, refined",3451800,,,,,,,,,,,,,
2008,Australia,"lead, refined",261000,,,,,,,,,,,,,
2008,Iran,"lead, refined",75000,,,,,,,,,,,,,
2008,Honduras,"lead, refined",0,,,,,,,,,,,,,
2008,Kosovo,"lead, refined",900,,,,,,,,,,,,,
2008,Greece,"lead, mine",14000,,,,,,,,,,,,,
2008,"Ireland, Republic of","lead, refined",20000,,,,,,,,,,,,,
2008,USA,"lead, refined",1280500,Excluding lead content of primary antimonial lead.,,,,,,,,,,,,
2008,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2008,South Africa,"lead, refined",62000,,,,,,,,,,,,,
2008,Malaysia,"lead, refined",39000,,,,,,,,,,,,,
2008,Zambia,"lead, refined",500,Estimates.,,,,,,,,,,,,
2008,Japan,"lead, refined",278071,,,,,,,,,,,,,
2008,Sweden,"lead, mine",63489,,,,,,,,,,,,,
2008,Switzerland,"lead, refined",8000,Estimates.,,,,,,,,,,,,
2008,Argentina,"lead, mine",20788,,,,,,,,,,,,,
2008,Nigeria,"lead, mine",3500,,,,,,,,,,,,,
2008,Bulgaria,"lead, mine",14577,Metal content of ore.,,,,,,,,,,,,
2008,Vietnam,"lead, mine",0,Estimates.,,,,,,,,,,,,
2008,Honduras,"lead, mine",12545,,,,,,,,,,,,,
2008,Spain,"lead, refined",145000,,,,,,,,,,,,,
2008,Bosnia & Herzegovina,"lead, mine",3316,,,,,,,,,,,,,
2008,"Korea, Dem. P.R. of","lead, mine",33000,Estimates.,,,,,,,,,,,,
2009,Portugal,"lead, refined",7000,,,,,,,,,,,,,
2009,Spain,"lead, refined",138000,,,,,,,,,,,,,
2009,Montenegro,"lead, mine",0,,,,,,,,,,,,,
2009,Sweden,"lead, mine",69293,,,,,,,,,,,,,
2009,Argentina,"lead, mine",24753,,,,,,,,,,,,,
2009,Kosovo,"lead, mine",6500,,,,,,,,,,,,,
2009,Korea (Rep. of),"lead, mine",1032,,,,,,,,,,,,,
2009,Australia,"lead, mine",567007,,,,,,,,,,,,,
2009,Vietnam,"lead, mine",6000,Estimates.,,,,,,,,,,,,
2009,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2009,Netherlands,"lead, refined",27000,,,,,,,,,,,,,
2009,Venezuela,"lead, refined",36000,Estimates.,,,,,,,,,,,,
2009,"Korea, Dem. P.R. of","lead, mine",27000,Estimates.,,,,,,,,,,,,
2009,Nigeria,"lead, mine",5200,,,,,,,,,,,,,
2009,Australia,"lead, refined",235000,,,,,,,,,,,,,
2009,Malaysia,"lead, refined",54000,,,,,,,,,,,,,
2009,Kazakhstan,"lead, mine",34000,,,,,,,,,,,,,
2009,Zambia,"lead, refined",800,Estimates.,,,,,,,,,,,,
2009,Nigeria,"lead, refined",8000,,,,,,,,,,,,,
2009,USA,"lead, refined",1215000,Excluding lead content of primary antimonial lead.,,,,,,,,,,,,
2009,Japan,"lead, refined",247634,,,,,,,,,,,,,
2009,Italy,"lead, mine",17000,,,,,,,,,,,,,
2009,Bolivia,"lead, mine",84538,,,,,,,,,,,,,
2009,"Ireland, Republic of","lead, refined",19000,,,,,,,,,,,,,
2009,United Kingdom,"lead, mine",350,By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.|BGS estimates.,,,,,,,,,,,,
2009,Peru,"lead, refined",26082,,,,,,,,,,,,,
2009,"Ireland, Republic of","lead, mine",49500,,,,,,,,,,,,,
2009,Poland,"lead, refined",100400,,,,,,,,,,,,,
2009,Bosnia & Herzegovina,"lead, mine",2080,,,,,,,,,,,,,
2009,Ukraine,"lead, refined",60600,,,,,,,,,,,,,
2009,Iran,"lead, refined",72000,,,,,,,,,,,,,
2009,Portugal,"lead, mine",0,,,,,,,,,,,,,
2009,India,"lead, mine",82629,Years ended 31 March following that stated.,,,,,,,,,,,,
2009,Uganda,"lead, refined",800,,,,,,,,,,,,,
2009,Bosnia & Herzegovina,"lead, refined",35,,,,,,,,,,,,,
2009,Bulgaria,"lead, mine",12981,Metal content of ore.,,,,,,,,,,,,
2009,Honduras,"lead, refined",0,,,,,,,,,,,,,
2009,Romania,"lead, refined",8687,,,,,,,,,,,,,
2009,Burkina Faso,"lead, refined",0,,,,,,,,,,,,,
2009,Honduras,"lead, mine",14471,,,,,,,,,,,,,
2009,Russia,"lead, mine",72000,,,,,,,,,,,,,
2009,Canada,"lead, refined",258854,,,,,,,,,,,,,
2009,Serbia,"lead, mine",1800,,,,,,,,,,,,,
2009,Thailand,"lead, refined",55504,,,,,,,,,,,,,
2009,Greece,"lead, mine",10000,,,,,,,,,,,,,
2009,Ghana,"lead, refined",2000,Estimates.|Years ended 31 March following that stated.,,,,,,,,,,,,
2009,Chile,"lead, mine",1511,,,,,,,,,,,,,
2009,Tanzania,"lead, mine",,,,,,,,,,,,,,
2009,South Africa,"lead, refined",58000,,,,,,,,,,,,,
2009,Tajikistan,"lead, mine",2400,,,,,,,,,,,,,
2009,Switzerland,"lead, refined",800,,,,,,,,,,,,,
2009,Estonia,"lead, refined",5000,,,,,,,,,,,,,
2009,China,"lead, refined",3772900,,,,,,,,,,,,,
2009,Czech Republic,"lead, refined",29000,,,,,,,,,,,,,
2009,China,"lead, mine",1604100,,,,,,,,,,,,,
2009,Belgium,"lead, refined",109000,,,,,,,,,,,,,
2009,Morocco,"lead, refined",20100,,,,,,,,,,,,,
2009,North Macedonia,"lead, mine",46788,,,,,,,,,,,,,
2009,Italy,"lead, refined",149000,,,,,,,,,,,,,
2009,Colombia,"lead, refined",34000,,,,,,,,,,,,,
2009,Korea (Rep. of),"lead, refined",332500,,,,,,,,,,,,,
2009,Mozambique,"lead, refined",400,,,,,,,,,,,,,
2009,Greece,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2009,Mexico,"lead, refined",228800,,,,,,,,,,,,,
2009,Myanmar,"lead, mine",5000,Estimates.,,,,,,,,,,,,
2009,Kenya,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2009,Israel,"lead, refined",26000,,,,,,,,,,,,,
2009,Kazakhstan,"lead, refined",80994,,,,,,,,,,,,,
2009,Canada,"lead, mine",68839,,,,,,,,,,,,,
2009,Namibia,"lead, mine",10129,,,,,,,,,,,,,
2009,Costa Rica,"lead, refined",0,,,,,,,,,,,,,
2009,France,"lead, refined",62000,,,,,,,,,,,,,
2009,Bulgaria,"lead, refined",99000,,,,,,,,,,,,,
2009,Brazil,"lead, mine",8917,,,,,,,,,,,,,
2009,Brazil,"lead, refined",104000,,,,,,,,,,,,,
2009,Mexico,"lead, mine",143838,,,,,,,,,,,,,
2009,Morocco,"lead, mine",34517,,,,,,,,,,,,,
2009,Myanmar,"lead, refined",200,Estimates.,,,,,,,,,,,,
2009,Laos,"lead, mine",1000,Break in series.,,,,,,,,,,,,
2009,Germany,"lead, refined",390600,,,,,,,,,,,,,
2009,Dominican Republic,"lead, refined",0,,,,,,,,,,,,,
2009,New Zealand,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2009,Austria,"lead, refined",22200,,,,,,,,,,,,,
2009,Guatemala,"lead, refined",10000,Estimates.,,,,,,,,,,,,
2009,Argentina,"lead, refined",83000,,,,,,,,,,,,,
2009,Poland,"lead, mine",62910,,,,,,,,,,,,,
2009,Indonesia,"lead, refined",45000,Estimates.,,,,,,,,,,,,
2009,USA,"lead, mine",405800,,,,,,,,,,,,,
2009,Algeria,"lead, refined",6000,,,,,,,,,,,,,
2009,Taiwan,"lead, refined",36000,,,,,,,,,,,,,
2009,India,"lead, refined",332000,,,,,,,,,,,,,
2009,Turkey,"lead, mine",21600,,,,,,,,,,,,,
2009,Peru,"lead, mine",302459,,,,,,,,,,,,,
2009,Philippines,"lead, refined",32000,Estimates.,,,,,,,,,,,,
2009,Sweden,"lead, refined",51574,,,,,,,,,,,,,
2009,Slovenia,"lead, refined",14000,,,,,,,,,,,,,
2009,Russia,"lead, refined",90000,,,,,,,,,,,,,
2009,United Arab Emirates,"lead, refined",2000,Estimates.,,,,,,,,,,,,
2009,United Kingdom,"lead, refined",312000,,,,,,,,,,,,,
2009,Pakistan,"lead, mine",0,,,,,,,,,,,,,
2009,Pakistan,"lead, refined",385,Years ended 30 June of that stated.,,,,,,,,,,,,
2009,Senegal,"lead, refined",2000,Estimates.|Years ended 31 March following that stated.,,,,,,,,,,,,
2009,Turkey,"lead, refined",42000,Estimates.,,,,,,,,,,,,
2009,Saudi Arabia,"lead, refined",37000,,,,,,,,,,,,,
2009,South Africa,"lead, mine",49149,,,,,,,,,,,,,
2009,Spain,"lead, mine",1000,,,,,,,,,,,,,
2009,Sri Lanka,"lead, refined",1000,,,,,,,,,,,,,
2009,Romania,"lead, mine",3000,Estimates.,,,,,,,,,,,,
2009,Saudi Arabia,"lead, mine",685,,,,,,,,,,,,,
2009,Iran,"lead, mine",27000,Break in series.,,,,,,,,,,,,
2009,Guatemala,"lead, mine",0,,,,,,,,,,,,,
2009,Slovakia,"lead, mine",63,,,,,,,,,,,,,
2010,Peru,"lead, mine",261990,,,,,,,,,,,,,
2010,Philippines,"lead, refined",30000,Estimates.,,,,,,,,,,,,
2010,Pakistan,"lead, refined",1545,Years ended 30 June of that stated.,,,,,,,,,,,,
2010,Poland,"lead, mine",48050,,,,,,,,,,,,,
2010,Romania,"lead, mine",300,Estimates.,,,,,,,,,,,,
2010,Russia,"lead, refined",96000,,,,,,,,,,,,,
2010,Saudi Arabia,"lead, mine",543,,,,,,,,,,,,,
2010,Saudi Arabia,"lead, refined",39000,Estimates.,,,,,,,,,,,,
2010,Senegal,"lead, refined",2000,Estimates.|Years ended 31 March following that stated.,,,,,,,,,,,,
2010,Slovakia,"lead, mine",94,,,,,,,,,,,,,
2010,Slovenia,"lead, refined",14000,,,,,,,,,,,,,
2010,Pakistan,"lead, mine",900,Estimates.,,,,,,,,,,,,
2010,South Africa,"lead, mine",50625,,,,,,,,,,,,,
2010,Iran,"lead, mine",32000,,,,,,,,,,,,,
2010,Indonesia,"lead, refined",45000,Estimates.,,,,,,,,,,,,
2010,Spain,"lead, mine",229,,,,,,,,,,,,,
2010,Sri Lanka,"lead, refined",1000,Years ended 31 March following that stated.,,,,,,,,,,,,
2010,Sweden,"lead, refined",59179,,,,,,,,,,,,,
2010,Taiwan,"lead, refined",35000,,,,,,,,,,,,,
2010,India,"lead, refined",367000,,,,,,,,,,,,,
2010,Guatemala,"lead, refined",18000,Estimates.,,,,,,,,,,,,
2010,Guatemala,"lead, mine",0,,,,,,,,,,,,,
2010,Turkey,"lead, mine",39000,,,,,,,,,,,,,
2010,Turkey,"lead, refined",42000,Estimates.,,,,,,,,,,,,
2010,United Arab Emirates,"lead, refined",2000,Estimates.,,,,,,,,,,,,
2010,Argentina,"lead, refined",77200,,,,,,,,,,,,,
2010,United Kingdom,"lead, refined",301000,,,,,,,,,,,,,
2010,Algeria,"lead, refined",11000,,,,,,,,,,,,,
2010,USA,"lead, mine",369000,,,,,,,,,,,,,
2010,Australia,"lead, mine",711366,,,,,,,,,,,,,
2010,Greece,"lead, mine",12200,,,,,,,,,,,,,
2010,Venezuela,"lead, refined",31000,Estimates.,,,,,,,,,,,,
2010,Tajikistan,"lead, mine",3900,,,,,,,,,,,,,
2010,Netherlands,"lead, refined",27000,,,,,,,,,,,,,
2010,Bosnia & Herzegovina,"lead, refined",4474,,,,,,,,,,,,,
2010,"Korea, Dem. P.R. of","lead, refined",93000,,,,,,,,,,,,,
2010,Vietnam,"lead, mine",2300,Estimates.,,,,,,,,,,,,
2010,Ghana,"lead, refined",2000,Estimates.|Years ended 31 March following that stated.,,,,,,,,,,,,
2010,Czech Republic,"lead, refined",36000,,,,,,,,,,,,,
2010,Chile,"lead, mine",695,,,,,,,,,,,,,
2010,India,"lead, mine",84442,Years ended 31 March following that stated.,,,,,,,,,,,,
2010,South Africa,"lead, refined",51000,,,,,,,,,,,,,
2010,Bosnia & Herzegovina,"lead, mine",3196,,,,,,,,,,,,,
2010,Tunisia,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2010,Peru,"lead, refined",0,Estimates.,,,,,,,,,,,,
2010,Zambia,"lead, refined",2000,Estimates.,,,,,,,,,,,,
2010,United Kingdom,"lead, mine",380,By-product of Pennine fluorspar operations and of gold mining in Northern Ireland.|BGS estimates.,,,,,,,,,,,,
2010,Iran,"lead, refined",75000,,,,,,,,,,,,,
2010,Bulgaria,"lead, mine",12705,Metal content of ore.,,,,,,,,,,,,
2010,"Ireland, Republic of","lead, refined",19000,,,,,,,,,,,,,
2010,Ukraine,"lead, refined",71500,,,,,,,,,,,,,
2010,Honduras,"lead, refined",0,,,,,,,,,,,,,
2010,Portugal,"lead, mine",0,,,,,,,,,,,,,
2010,Burkina Faso,"lead, mine",0,,,,,,,,,,,,,
2010,Lebanon,"lead, refined",7200,Estimates.,,,,,,,,,,,,
2010,Poland,"lead, refined",120300,,,,,,,,,,,,,
2010,Spain,"lead, refined",165000,,,,,,,,,,,,,
2010,Romania,"lead, refined",11263,,,,,,,,,,,,,
2010,Bolivia,"lead, mine",72834,,,,,,,,,,,,,
2010,China,"lead, refined",4157500,,,,,,,,,,,,,
2010,Japan,"lead, refined",267206,,,,,,,,,,,,,
2010,Chile,"lead, refined",0,,,,,,,,,,,,,
2010,Sweden,"lead, mine",67697,,,,,,,,,,,,,
2010,Honduras,"lead, mine",16954,,,,,,,,,,,,,
2010,USA,"lead, refined",1255000,Excluding lead content of primary antimonial lead.,,,,,,,,,,,,
2010,"Ireland, Republic of","lead, mine",39100,,,,,,,,,,,,,
2010,Argentina,"lead, mine",22600,,,,,,,,,,,,,
2010,Malaysia,"lead, refined",26000,,,,,,,,,,,,,
2010,Estonia,"lead, refined",7200,,,,,,,,,,,,,
2010,Russia,"lead, mine",97000,,,,,,,,,,,,,
2010,Canada,"lead, refined",272937,,,,,,,,,,,,,
2010,Uganda,"lead, refined",800,Estimates.,,,,,,,,,,,,
2010,Nigeria,"lead, refined",11000,,,,,,,,,,,,,
2010,Kazakhstan,"lead, mine",35000,,,,,,,,,,,,,
2010,Serbia,"lead, mine",1800,,,,,,,,,,,,,
2010,Kosovo,"lead, mine",5700,,,,,,,,,,,,,
2010,Thailand,"lead, refined",55504,,,,,,,,,,,,,
2010,Bolivia,"lead, refined",500,,,,,,,,,,,,,
2010,Portugal,"lead, refined",9000,,,,,,,,,,,,,
2010,Australia,"lead, refined",213000,,,,,,,,,,,,,
2010,Nigeria,"lead, mine",3300,,,,,,,,,,,,,
2010,Korea (Rep. of),"lead, mine",584,,,,,,,,,,,,,
2010,"Korea, Dem. P.R. of","lead, mine",20000,Estimates.,,,,,,,,,,,,
2010,Austria,"lead, refined",25500,,,,,,,,,,,,,
2010,Brazil,"lead, mine",12832,,,,,,,,,,,,,
2010,Germany,"lead, refined",405400,,,,,,,,,,,,,
2010,Mexico,"lead, mine",192062,,,,,,,,,,,,,
2010,Israel,"lead, refined",26000,,,,,,,,,,,,,
2010,France,"lead, refined",71000,,,,,,,,,,,,,
2010,Dominican Republic,"lead, refined",0,,,,,,,,,,,,,
2010,Italy,"lead, refined",150000,,,,,,,,,,,,,
2010,Morocco,"lead, mine",32647,,,,,,,,,,,,,
2010,North Macedonia,"lead, mine",41293,,,,,,,,,,,,,
2010,Mexico,"lead, refined",257200,,,,,,,,,,,,,
2010,Kenya,"lead, refined",1000,Estimates.,,,,,,,,,,,,
2010,China,"lead, mine",1981300,,,,,,,,,,,,,
2010,Greece,"lead, refined",11000,Estimates.,,,,,,,,,,,,
2010,Mozambique,"lead, refined",800,,,,,,,,,,,,,
2010,Laos,"lead, mine",1355,,,,,,,,,,,,,
2010,Canada,"lead, mine",64844,,,,,,,,,,,,,
